"","id","t_since_last_check","known_t_to_target","check"
"366",1,196.5829685,307.2318823,0
"367",1,200.0750199,307.2318823,0
"368",1,203.7695678,307.2318823,0
"369",1,207.4474574,307.2318823,0
"370",1,211.2209246,307.2318823,0
"371",1,214.840443,307.2318823,0
"372",1,218.103375,307.2318823,0
"373",1,221.8770216,307.2318823,0
"374",1,224.9537754,307.2318823,0
"375",1,228.7588809,307.2318823,0
"376",1,232.0069112,307.2318823,0
"377",1,234.817979,307.2318823,0
"378",1,238.5179144,307.2318823,0
"379",1,242.1013991,307.2318823,0
"380",1,245.049792,307.2318823,0
"381",1,247.9404442,307.2318823,0
"382",1,250.782442,307.2318823,0
"383",1,253.9956512,307.2318823,0
"384",1,257.4676113,307.2318823,0
"385",1,260.7893735,307.2318823,0
"386",1,263.9632976,307.2318823,0
"387",1,266.9318783,307.2318823,0
"388",1,269.9731907,307.2318823,0
"389",1,273.2675069,307.2318823,0
"390",1,276.6715459,307.2318823,0
"391",1,280.3357476,307.2318823,0
"392",1,283.3570826,307.2318823,1
"393",1,5.4280732999996,23.8747996999996,0
"394",1,9.26424589999988,23.8747996999996,0
"395",1,13.1386233999997,23.8747996999996,0
"396",1,16.8778176999999,23.8747996999996,0
"397",1,20.5090858999997,23.8747996999996,0
"398",1,23.8747996999996,23.8747996999996,0
"399",1,0,289.4506766,0
"400",1,3.54238970000006,289.4506766,0
"401",1,6.83892610000021,289.4506766,0
"402",1,10.7204707000001,289.4506766,0
"403",1,13.5998116000001,289.4506766,0
"404",1,16.8261428999999,289.4506766,0
"405",1,20.8882248,289.4506766,0
"406",1,24.5600222000003,289.4506766,0
"407",1,28.5179256000001,289.4506766,0
"408",1,32.1115582000002,289.4506766,0
"409",1,35.7369604999999,289.4506766,0
"410",1,39.4202715000001,289.4506766,0
"411",1,43.3266884,289.4506766,0
"412",1,46.8832255000002,289.4506766,0
"413",1,49.8367352,289.4506766,0
"414",1,53.3574226000001,289.4506766,0
"415",1,56.5199619999999,289.4506766,0
"416",1,60.0552968000002,289.4506766,0
"417",1,63.7674528000002,289.4506766,0
"418",1,67.5714370000001,289.4506766,0
"419",1,70.8357093,289.4506766,0
"420",1,74.4335829000001,289.4506766,0
"421",1,78.1864203,289.4506766,0
"422",1,81.4915931999999,289.4506766,0
"423",1,85.2284522,289.4506766,0
"424",1,89.2234321999999,289.4506766,0
"425",1,92.9377557000003,289.4506766,0
"426",1,96.265058,289.4506766,0
"427",1,99.5923010000001,289.4506766,0
"428",1,103.4194038,289.4506766,0
"429",1,106.5628342,289.4506766,0
"430",1,110.2861265,289.4506766,0
"431",1,113.5911097,289.4506766,0
"432",1,116.9021745,289.4506766,0
"433",1,120.1923843,289.4506766,0
"434",1,123.4363586,289.4506766,0
"435",1,126.5412759,289.4506766,0
"436",1,129.7461668,289.4506766,0
"437",1,133.3523478,289.4506766,0
"438",1,137.0833885,289.4506766,0
"439",1,140.8726631,289.4506766,0
"440",1,144.2725916,289.4506766,0
"441",1,147.3862687,289.4506766,0
"442",1,150.9759103,289.4506766,0
"443",1,154.4232765,289.4506766,0
"444",1,157.6718198,289.4506766,0
"445",1,160.7334487,289.4506766,0
"446",1,164.8871121,289.4506766,0
"447",1,168.7086525,289.4506766,0
"448",1,171.7692219,289.4506766,0
"449",1,175.568555,289.4506766,0
"450",1,179.5883896,289.4506766,0
"451",1,182.9351971,289.4506766,0
"452",1,186.1693678,289.4506766,0
"453",1,189.8106151,289.4506766,0
"454",1,193.309721,289.4506766,0
"455",1,196.3849976,289.4506766,0
"456",1,199.2417047,289.4506766,0
"457",1,202.1080513,289.4506766,0
"458",1,205.6067437,289.4506766,0
"459",1,208.7047202,289.4506766,0
"460",1,213.237058,289.4506766,0
"461",1,217.7347852,289.4506766,0
"462",1,221.7495642,289.4506766,0
"463",1,225.0014302,289.4506766,0
"464",1,228.1680171,289.4506766,0
"465",1,231.2736176,289.4506766,0
"466",1,234.7020275,289.4506766,0
"467",1,238.4395528,289.4506766,0
"468",1,242.2179382,289.4506766,0
"469",1,245.8233314,289.4506766,0
"470",1,248.6513667,289.4506766,0
"471",1,252.0752365,289.4506766,0
"472",1,255.6188002,289.4506766,0
"473",1,259.2191081,289.4506766,0
"474",1,262.6353365,289.4506766,0
"475",1,265.840463,289.4506766,0
"476",1,269.0996027,289.4506766,0
"477",1,272.7950109,289.4506766,0
"478",1,276.370669,289.4506766,0
"479",1,279.5042245,289.4506766,0
"480",1,282.7395617,289.4506766,0
"481",1,285.7734385,289.4506766,0
"482",1,289.4506766,289.4506766,1
"483",1,0,290.4558484,0
"484",1,3.52655779999986,290.4558484,0
"485",1,6.94336339999973,290.4558484,0
"486",1,9.96463779999976,290.4558484,0
"487",1,13.0581569999999,290.4558484,0
"488",1,15.7953223999998,290.4558484,0
"489",1,18.902693,290.4558484,0
"490",1,22.4505071999997,290.4558484,0
"491",1,26.4112934999998,290.4558484,0
"492",1,29.7732037000001,290.4558484,0
"493",1,33.4676214000001,290.4558484,0
"494",1,36.7347276999999,290.4558484,0
"495",1,40.0053250999999,290.4558484,0
"496",1,42.9897123000001,290.4558484,0
"497",1,47.0200793999998,290.4558484,0
"498",1,50.3852272999998,290.4558484,0
"499",1,54.5559149999999,290.4558484,0
"500",1,57.5096177,290.4558484,0
"501",1,60.6905524999997,290.4558484,0
"502",1,63.9763173000001,290.4558484,0
"503",1,67.4748142999997,290.4558484,0
"504",1,71.9987166000001,290.4558484,0
"505",1,75.5227196000001,290.4558484,0
"506",1,78.7871282999999,290.4558484,0
"507",1,82.5419969,290.4558484,0
"508",1,85.6441042000001,290.4558484,0
"509",1,89.1746340999998,290.4558484,0
"510",1,93.0210256999999,290.4558484,0
"511",1,96.8239484999999,290.4558484,0
"512",1,100.2919048,290.4558484,0
"513",1,103.4253593,290.4558484,0
"514",1,106.4244404,290.4558484,0
"515",1,109.9753942,290.4558484,0
"516",1,113.3872776,290.4558484,0
"517",1,116.5028676,290.4558484,0
"518",1,120.2247744,290.4558484,0
"519",1,123.3192543,290.4558484,0
"520",1,126.4693129,290.4558484,0
"521",1,129.6681954,290.4558484,0
"522",1,132.7177691,290.4558484,0
"523",1,136.2595582,290.4558484,0
"524",1,139.8693632,290.4558484,0
"525",1,142.9240923,290.4558484,0
"526",1,146.0236721,290.4558484,0
"527",1,149.3689804,290.4558484,0
"528",1,153.2930255,290.4558484,0
"529",1,156.4856663,290.4558484,0
"530",1,160.2571878,290.4558484,0
"531",1,163.6364948,290.4558484,0
"532",1,167.3027555,290.4558484,0
"533",1,170.299491,290.4558484,0
"534",1,173.8190974,290.4558484,0
"535",1,176.690785,290.4558484,0
"536",1,180.1184178,290.4558484,0
"537",1,183.8001656,290.4558484,0
"538",1,187.1709863,290.4558484,0
"539",1,190.3887872,290.4558484,0
"540",1,193.2313082,290.4558484,0
"541",1,196.5063751,290.4558484,0
"542",1,200.7520289,290.4558484,0
"543",1,203.9095166,290.4558484,0
"544",1,207.3580809,290.4558484,0
"545",1,210.20173,290.4558484,0
"546",1,213.2497471,290.4558484,0
"547",1,216.3338987,290.4558484,0
"548",1,219.5013746,290.4558484,0
"549",1,222.7182132,290.4558484,0
"550",1,226.2180553,290.4558484,0
"551",1,229.1897388,290.4558484,0
"552",1,232.9243672,290.4558484,0
"553",1,235.9159935,290.4558484,0
"554",1,239.5657478,290.4558484,0
"555",1,242.9063632,290.4558484,0
"556",1,246.4065321,290.4558484,0
"557",1,249.9677082,290.4558484,0
"558",1,253.789564,290.4558484,0
"559",1,256.9010102,290.4558484,1
"560",1,5.45077070000025,33.5548382000002,0
"561",1,8.97121740000011,33.5548382000002,0
"562",1,11.7529683000002,33.5548382000002,0
"563",1,15.1717887,33.5548382000002,0
"564",1,18.6166368000004,33.5548382000002,0
"565",1,23.1172603,33.5548382000002,0
"566",1,26.7711232000001,33.5548382000002,0
"567",1,30.5171257000002,33.5548382000002,0
"568",1,33.5548382000002,33.5548382000002,0
"569",9,0,300.947962500002,0
"570",9,3.52342079999698,300.947962500002,0
"571",9,7.02333039999905,300.947962500002,0
"572",9,10.2597339999991,300.947962500002,0
"573",9,13.880558199999,300.947962500002,0
"574",9,17.2492226999971,300.947962500002,0
"575",9,20.677368099998,300.947962500002,0
"576",9,24.466505600001,300.947962500002,0
"577",9,28.1912901999971,300.947962500002,0
"578",9,31.423406100002,300.947962500002,0
"579",9,34.739491799999,300.947962500002,0
"580",9,38.545523200002,300.947962500002,0
"581",9,41.5608288000001,300.947962500002,0
"582",9,45.637048199998,300.947962500002,0
"583",9,48.448526499997,300.947962500002,0
"584",9,51.8667735999991,300.947962500002,0
"585",9,55.045825900001,300.947962500002,0
"586",9,58.615590100002,300.947962500002,0
"587",9,61.539096399996,300.947962500002,0
"588",9,64.726515100003,300.947962500002,0
"589",9,69.1151353000021,300.947962500002,0
"590",9,72.334892799998,300.947962500002,0
"591",9,75.4052346999961,300.947962500002,0
"592",9,79.728718400002,300.947962500002,0
"593",9,82.6751308000021,300.947962500002,0
"594",9,86.228256000002,300.947962500002,0
"595",9,89.471446099997,300.947962500002,0
"596",9,92.4710768,300.947962500002,0
"597",9,96.109998,300.947962500002,0
"598",9,99.8152880999991,300.947962500002,0
"599",9,104.044829300001,300.947962500002,0
"600",9,107.892884499997,300.947962500002,0
"601",9,111.1938047,300.947962500002,0
"602",9,114.713410999997,300.947962500002,0
"603",9,117.9390079,300.947962500002,0
"604",9,121.785749199997,300.947962500002,0
"605",9,125.797069799999,300.947962500002,0
"606",9,128.666866799998,300.947962500002,0
"607",9,132.171055899998,300.947962500002,0
"608",9,135.112678500001,300.947962500002,0
"609",9,138.495125699999,300.947962500002,0
"610",9,142.099419600003,300.947962500002,0
"611",9,146.132417000001,300.947962500002,0
"612",9,149.157461299997,300.947962500002,0
"613",9,151.9280383,300.947962500002,0
"614",9,154.804646700002,300.947962500002,0
"615",9,158.084483500003,300.947962500002,0
"616",9,161.1671737,300.947962500002,0
"617",9,164.003200300001,300.947962500002,0
"618",9,167.0447422,300.947962500002,0
"619",9,170.499230900001,300.947962500002,0
"620",9,173.832890400001,300.947962500002,0
"621",9,176.770011499997,300.947962500002,0
"622",9,180.324527900004,300.947962500002,0
"623",9,184.316736799992,300.947962500002,0
"624",9,187.330422399995,300.947962500002,0
"625",9,190.408014699999,300.947962500002,0
"626",9,193.331903699996,300.947962500002,0
"627",9,193.331903699996,300.947962500002,1
"628",9,4.08154159999697,107.616058800006,0
"629",9,7.439027900008,107.616058800006,0
"630",9,10.774177,107.616058800006,0
"631",9,13.615908799999,107.616058800006,0
"632",9,16.40927650001,107.616058800006,0
"633",9,19.281575100002,107.616058800006,0
"634",9,22.100117800001,107.616058800006,0
"635",9,24.8705388000091,107.616058800006,0
"636",9,27.803408599998,107.616058800006,0
"637",9,30.761586499998,107.616058800006,0
"638",9,33.580404399996,107.616058800006,0
"639",9,36.451603199996,107.616058800006,0
"640",9,39.312170899997,107.616058800006,0
"641",9,42.212780900009,107.616058800006,0
"642",9,45.111598999997,107.616058800006,0
"643",9,47.915380300009,107.616058800006,0
"644",9,51.0991258,107.616058800006,0
"645",9,54.226683900008,107.616058800006,0
"646",9,57.594573099996,107.616058800006,0
"647",9,60.687254799996,107.616058800006,0
"648",9,63.831242200002,107.616058800006,0
"649",9,66.636973300003,107.616058800006,0
"650",9,70.329728700003,107.616058800006,0
"651",9,74.103518300006,107.616058800006,0
"652",9,78.117538799998,107.616058800006,0
"653",9,81.057619200001,107.616058800006,0
"654",9,83.9536817000049,107.616058800006,1
"655",9,3.26132279999706,23.6623771000011,0
"656",9,6.27373040000407,23.6623771000011,0
"657",9,8.98120529999107,23.6623771000011,0
"658",9,11.8510309999981,23.6623771000011,1
"659",9,5.5207033000039,11.811346100003,0
"660",9,8.600540800006,11.811346100003,0
"661",9,11.811346100003,11.811346100003,0
"662",9,11.811346100003,11.811346100003,1
"663",9,0,286.011264799989,0
"664",9,2.87322880000295,286.011264799989,0
"665",9,5.88394129999494,286.011264799989,0
"666",9,8.84122869999601,286.011264799989,0
"667",9,11.596057899995,286.011264799989,0
"668",9,15.0863260999899,286.011264799989,0
"669",9,18.4691762,286.011264799989,0
"670",9,21.42631699999,286.011264799989,0
"671",9,24.09459529999,286.011264799989,0
"672",9,27.4820784999901,286.011264799989,0
"673",9,30.529327199998,286.011264799989,0
"674",9,34.133519399998,286.011264799989,0
"675",9,37.226142,286.011264799989,0
"676",9,40.010789699998,286.011264799989,0
"677",9,43.061490399996,286.011264799989,0
"678",9,46.6930536,286.011264799989,0
"679",9,50.152895899999,286.011264799989,0
"680",9,53.1068608999919,286.011264799989,0
"681",9,56.182108099994,286.011264799989,0
"682",9,60.653279899998,286.011264799989,0
"683",9,64.290172099994,286.011264799989,0
"684",9,67.25468459999,286.011264799989,0
"685",9,70.961238599994,286.011264799989,0
"686",9,73.633227500002,286.011264799989,0
"687",9,76.810219199993,286.011264799989,0
"688",9,79.878228499991,286.011264799989,0
"689",9,82.824084099989,286.011264799989,0
"690",9,85.700521199989,286.011264799989,0
"691",9,88.664412399999,286.011264799989,0
"692",9,91.364842699999,286.011264799989,0
"693",9,94.357912699999,286.011264799989,0
"694",9,97.145982899999,286.011264799989,0
"695",9,99.908675599999,286.011264799989,0
"696",9,103.371638699999,286.011264799989,0
"697",9,106.304513399999,286.011264799989,0
"698",9,109.074398699999,286.011264799989,0
"699",9,111.791990399999,286.011264799989,0
