"","participant","block_num","known_t_to_target","cc_time","time_since_start","time_to_end","time_since_last_cc","block_duration"
"959",14,1,287.083034500017,0,33.179760500003,253.903274000014,33.179760500003,287.083034500017
"960",14,1,253.903274000014,33.179760500003,54.6443679000081,232.438666600009,21.4646074000051,287.083034500017
"961",14,1,232.438666600009,54.6443679000081,63.384501200024,223.698533299993,8.74013330001594,287.083034500017
"962",14,1,223.698533299993,63.384501200024,84.324782300013,202.758252200004,20.940281099989,287.083034500017
"963",14,1,202.758252200004,84.324782300013,96.6816472000211,190.401387299996,12.3568649000081,287.083034500017
"964",14,1,190.401387299996,96.6816472000211,112.450813400006,174.632221100011,15.769166199985,287.083034500017
"965",14,1,174.632221100011,112.450813400006,131.635690900002,155.447343600015,19.184877499996,287.083034500017
"966",14,1,155.447343600015,131.635690900002,146.011022000021,141.072012499996,14.375331100019,287.083034500017
"967",14,1,141.072012499996,146.011022000021,162.516211300012,124.566823200005,16.505189299991,287.083034500017
"968",14,1,124.566823200005,162.516211300012,182.816491500009,104.266543000008,20.300280199997,287.083034500017
"969",14,1,104.266543000008,182.816491500009,199.179596600007,87.9034379000101,16.3631050999979,287.083034500017
"970",14,1,87.9034379000101,199.179596600007,219.032295100017,68.0507394000001,19.85269850001,287.083034500017
"971",14,1,68.0507394000001,219.032295100017,229.271165700017,57.8118688,10.2388706000002,287.083034500017
"972",14,1,57.8118688,229.271165700017,242.621176400017,44.4618581,13.3500107,287.083034500017
"973",14,1,44.4618581,242.621176400017,252.214746700017,34.8682878,9.59357030000001,287.083034500017
"974",14,1,34.8682878,252.214746700017,258.208225100007,28.87480940001,5.99347839998995,287.083034500017
"975",14,1,28.87480940001,258.208225100007,267.716798500017,19.3662360000001,9.50857340000994,287.083034500017
"976",14,1,19.3662360000001,267.716798500017,274.004634400017,13.0784001,6.28783590000012,287.083034500017
"977",14,1,13.0784001,274.004634400017,281.107015600017,5.9760189000001,7.10238119999985,287.083034500017
"978",14,1,5.9760189000001,281.107015600017,284.149095700007,2.93393880001008,3.04208009999002,287.083034500017
"979",14,2,289.15362549998,0,37.05544729999,252.09817819999,37.05544729999,289.15362549998
"980",14,2,252.09817819999,37.05544729999,50.0553150999801,239.0983104,12.9998677999902,289.15362549998
"981",14,2,239.0983104,50.0553150999801,98.2676804999901,190.88594499999,48.21236540001,289.15362549998
"982",14,2,190.88594499999,98.2676804999901,124.8435589,164.31006659998,26.57587840001,289.15362549998
"983",14,2,164.31006659998,124.8435589,137.3195709,151.83405459998,12.4760120000001,289.15362549998
"984",14,2,151.83405459998,137.3195709,160.63599389998,128.5176316,23.31642299998,289.15362549998
"985",14,2,128.5176316,160.63599389998,182.12589339999,107.02773209999,21.4898995000099,289.15362549998
"986",14,2,107.02773209999,182.12589339999,207.25385689997,81.89976860001,25.1279634999801,289.15362549998
"987",14,2,81.89976860001,207.25385689997,228.83847849999,60.31514699999,21.58462160002,289.15362549998
"988",14,2,60.31514699999,228.83847849999,234.63712,54.51650549998,5.79864150001004,289.15362549998
"989",14,2,54.51650549998,234.63712,240.56800969999,48.5856157999901,5.93088969998985,289.15362549998
"990",14,2,48.5856157999901,240.56800969999,246.974926,42.17869949998,6.40691630001015,289.15362549998
"991",14,2,42.17869949998,246.974926,254.16051079999,34.99311469999,7.18558479999001,289.15362549998
"992",14,2,34.99311469999,254.16051079999,259.77270019997,29.3809253000099,5.61218939998002,289.15362549998
"993",14,2,29.3809253000099,259.77270019997,266.26090159998,22.8927239,6.48820140000998,289.15362549998
"994",14,2,22.8927239,266.26090159998,273.0046856,16.14893989998,6.74378400002001,289.15362549998
"995",14,2,16.14893989998,273.0046856,279.65286759997,9.50075790001006,6.64818199996989,289.15362549998
"996",14,2,9.50075790001006,279.65286759997,282.92278529998,6.2308402000001,3.26991770000996,289.15362549998
"997",14,2,6.2308402000001,282.92278529998,286.0100288,3.14359669997998,3.08724350002012,289.15362549998
"998",14,3,287.30800620001,0,58.7769560000202,228.53105019999,58.7769560000202,287.30800620001
"999",14,3,228.53105019999,58.7769560000202,86.13903940001,201.1689668,27.3620833999898,287.30800620001
"1000",14,3,201.1689668,86.13903940001,105.63448020001,181.673526,19.4954408000001,287.30800620001
"1001",14,3,181.673526,105.63448020001,121.48448690001,165.8235193,15.8500067,287.30800620001
"1002",14,3,165.8235193,121.48448690001,133.45061259999,153.85739360002,11.96612569998,287.30800620001
"1003",14,3,153.85739360002,133.45061259999,142.6354111,144.67259510001,9.18479850000995,287.30800620001
"1004",14,3,144.67259510001,142.6354111,172.05115670001,115.2568495,29.41574560001,287.30800620001
"1005",14,3,115.2568495,172.05115670001,192.1688545,95.13915170001,20.1176977999901,287.30800620001
"1006",14,3,95.13915170001,192.1688545,217.2171591,70.09084710001,25.0483045999999,287.30800620001
"1007",14,3,70.09084710001,217.2171591,229.95176470001,57.3562415000001,12.7346056000099,287.30800620001
"1008",14,3,57.3562415000001,229.95176470001,238.88276410001,48.4252421000001,8.93099940000002,287.30800620001
"1009",14,3,48.4252421000001,238.88276410001,249.95781910001,37.3501871000001,11.075055,287.30800620001
"1010",14,3,37.3501871000001,249.95781910001,259.48579500002,27.8222111999901,9.52797590001001,287.30800620001
"1011",14,3,27.8222111999901,259.48579500002,265.86768980002,21.44031639999,6.38189480000005,287.30800620001
"1012",14,3,21.44031639999,265.86768980002,272.43736430002,14.87064189999,6.56967450000002,287.30800620001
"1013",14,3,14.87064189999,272.43736430002,278.59119390001,8.71681230000013,6.15382959998988,287.30800620001
"1014",14,3,8.71681230000013,278.59119390001,278.59119390001,8.71681230000013,0,287.30800620001
"1015",14,4,287.06348639997,0,42.30535789998,244.75812849999,42.30535789998,287.06348639997
"1016",14,4,244.75812849999,42.30535789998,63.58741159999,223.47607479998,21.28205370001,287.06348639997
"1017",14,4,223.47607479998,63.58741159999,85.37151489998,201.69197149999,21.78410329999,287.06348639997
"1018",14,4,201.69197149999,85.37151489998,95.9582700999699,191.1052163,10.58675519999,287.06348639997
"1019",14,4,191.1052163,95.9582700999699,116.87178229997,170.1917041,20.9135122,287.06348639997
"1020",14,4,170.1917041,116.87178229997,132.57092609999,154.49256029998,15.69914380002,287.06348639997
"1021",14,4,154.49256029998,132.57092609999,138.18638969998,148.87709669999,5.61546359998988,287.06348639997
"1022",14,4,148.87709669999,138.18638969998,148.00648679997,139.0569996,9.82009709999011,287.06348639997
"1023",14,4,139.0569996,148.00648679997,160.55327839998,126.51020799999,12.54679160001,287.06348639997
"1024",14,4,126.51020799999,160.55327839998,171.21092469999,115.85256169998,10.6576463000099,287.06348639997
"1025",14,4,115.85256169998,171.21092469999,182.62733249998,104.43615389999,11.4164077999901,287.06348639997
"1026",14,4,104.43615389999,182.62733249998,194.7428718,92.32061459997,12.1155393000199,287.06348639997
"1027",14,4,92.32061459997,194.7428718,209.54809189998,77.51539449999,14.80522009998,287.06348639997
"1028",14,4,77.51539449999,209.54809189998,225.47516929998,61.58831709999,15.9270773999999,287.06348639997
"1029",14,4,61.58831709999,225.47516929998,228.436915,58.6265713999699,2.96174570002017,287.06348639997
"1030",14,4,58.6265713999699,228.436915,240.96059119998,46.1028951999899,12.5236761999799,287.06348639997
"1031",14,4,46.1028951999899,240.96059119998,253.50316789999,33.56031849998,12.5425767000099,287.06348639997
"1032",14,4,33.56031849998,253.50316789999,262.56111799998,24.50236839999,9.05795009998997,287.06348639997
"1033",14,4,24.50236839999,262.56111799998,268.62522859999,18.43825779998,6.06411060001005,287.06348639997
"1034",14,4,18.43825779998,268.62522859999,275.51879289999,11.54469349998,6.89356429999998,287.06348639997
"1035",14,4,11.54469349998,275.51879289999,281.42109829999,5.64238809997983,5.90230540000016,287.06348639997
"1036",14,4,5.64238809997983,281.42109829999,281.42109829999,5.64238809997983,0,287.06348639997
"1037",14,5,288.05111599998,0,33.41669079999,254.63442519999,33.41669079999,288.05111599998
"1038",14,5,254.63442519999,33.41669079999,63.17129089997,224.87982510001,29.7546000999801,288.05111599998
"1039",14,5,224.87982510001,63.17129089997,90.3897833999902,197.66133259999,27.2184925000201,288.05111599998
"1040",14,5,197.66133259999,90.3897833999902,139.00797389997,149.04314210001,48.6181904999798,288.05111599998
"1041",14,5,149.04314210001,139.00797389997,153.99953669999,134.05157929999,14.9915628000199,288.05111599998
"1042",14,5,134.05157929999,153.99953669999,180.7352695,107.31584649998,26.7357328000103,288.05111599998
"1043",14,5,107.31584649998,180.7352695,196.84836479998,91.2027512,16.1130952999797,288.05111599998
"1044",14,5,91.2027512,196.84836479998,220.63606869999,67.41504729999,23.78770390001,288.05111599998
"1045",14,5,67.41504729999,220.63606869999,229.41721829999,58.63389769999,8.78114959999994,288.05111599998
"1046",14,5,58.63389769999,229.41721829999,240.86566609999,47.1854498999896,11.4484478000004,288.05111599998
"1047",14,5,47.1854498999896,240.86566609999,253.27350739998,34.7776085999999,12.4078412999897,288.05111599998
"1048",14,5,34.7776085999999,253.27350739998,259.5980384,28.4530775999797,6.32453100002022,288.05111599998
"1049",14,5,28.4530775999797,259.5980384,269.49806399998,18.5530519999998,9.90002559997993,288.05111599998
"1050",14,5,18.5530519999998,269.49806399998,276.250352,11.8007639999801,6.75228800001969,288.05111599998
"1051",14,5,11.8007639999801,276.250352,282.18233349998,5.86878249999972,5.93198149998034,288.05111599998
"1052",14,5,5.86878249999972,282.18233349998,284.91217609998,3.13893989999997,2.72984259999976,288.05111599998
"1053",14,6,288.48283270002,0,118.35106350002,170.1317692,118.35106350002,288.48283270002
"1054",14,6,170.1317692,118.35106350002,134.4348547,154.04797800002,16.0837911999802,288.48283270002
"1055",14,6,154.04797800002,134.4348547,146.96627510002,141.5165576,12.5314204000201,288.48283270002
"1056",14,6,141.5165576,146.96627510002,157.71649240001,130.76634030001,10.7502172999898,288.48283270002
"1057",14,6,130.76634030001,157.71649240001,170.50165719999,117.98117550003,12.7851647999801,288.48283270002
"1058",14,6,117.98117550003,170.50165719999,179.8483204,108.63451230002,9.34666320000997,288.48283270002
"1059",14,6,108.63451230002,179.8483204,192.1508983,96.3319344000201,12.3025779,288.48283270002
"1060",14,6,96.3319344000201,192.1508983,201.4457013,87.0371314000199,9.29480300000023,288.48283270002
"1061",14,6,87.0371314000199,201.4457013,222.84877089999,65.6340618000299,21.40306959999,288.48283270002
"1062",14,6,65.6340618000299,222.84877089999,241.75273690001,46.7300958000101,18.9039660000199,288.48283270002
"1063",14,6,46.7300958000101,241.75273690001,257.0987718,31.3840609000199,15.3460348999902,288.48283270002
"1064",14,6,31.3840609000199,257.0987718,264.14889690001,24.3339358000103,7.05012510000961,288.48283270002
"1065",14,6,24.3339358000103,264.14889690001,266.9172417,21.56559100002,2.76834479999025,288.48283270002
"1066",14,6,21.56559100002,266.9172417,269.6188345,18.86399820002,2.70159280000007,288.48283270002
"1067",14,6,18.86399820002,269.6188345,272.40032290001,16.08250980001,2.78148840000995,288.48283270002
"1068",14,6,16.08250980001,272.40032290001,275.92079030001,12.5620424000099,3.52046740000014,288.48283270002
"1069",14,6,12.5620424000099,275.92079030001,279.04557620001,9.43725650001034,3.12478589999955,288.48283270002
"1070",14,6,9.43725650001034,279.04557620001,282.33254209999,6.15029060003008,3.28696589998026,288.48283270002
"1071",14,6,6.15029060003008,282.33254209999,285.47224790001,3.01058480001029,3.13970580001978,288.48283270002
"1072",14,7,286.2630153,0,56.0048676000101,230.25814769999,56.0048676000101,286.2630153
"1073",14,7,230.25814769999,56.0048676000101,83.2033592000002,203.0596561,27.1984915999901,286.2630153
"1074",14,7,203.0596561,83.2033592000002,97.9162966000099,188.34671869999,14.7129374000097,286.2630153
"1075",14,7,188.34671869999,97.9162966000099,119.18387160002,167.07914369998,21.2675750000103,286.2630153
"1076",14,7,167.07914369998,119.18387160002,131.36392560001,154.89908969999,12.1800539999899,286.2630153
"1077",14,7,154.89908969999,131.36392560001,152.5004053,133.76261,21.1364796999901,286.2630153
"1078",14,7,133.76261,152.5004053,158.6503529,127.6126624,6.1499475999999,286.2630153
"1079",14,7,127.6126624,158.6503529,167.70505690001,118.55795839999,9.05470400001013,286.2630153
"1080",14,7,118.55795839999,167.70505690001,173.7328539,112.5301614,6.02779699998973,286.2630153
"1081",14,7,112.5301614,173.7328539,185.9476749,100.3153404,12.214821,286.2630153
"1082",14,7,100.3153404,185.9476749,195.64728570001,90.6157295999901,9.69961080000985,286.2630153
"1083",14,7,90.6157295999901,195.64728570001,198.49845040001,87.7645648999901,2.85116470000003,286.2630153
"1084",14,7,87.7645648999901,198.49845040001,204.4301005,81.8329147999998,5.93165009999029,286.2630153
"1085",14,7,81.8329147999998,204.4301005,213.25061820002,73.0123970999798,8.82051770001999,286.2630153
"1086",14,7,73.0123970999798,213.25061820002,222.29544460002,63.9675706999801,9.04482639999969,286.2630153
"1087",14,7,63.9675706999801,222.29544460002,226.2480051,60.0150101999998,3.95256049998034,286.2630153
"1088",14,7,60.0150101999998,226.2480051,232.76526760001,53.4977476999898,6.51726250001002,286.2630153
"1089",14,7,53.4977476999898,232.76526760001,239.07199590001,47.1910193999897,6.30672830000003,286.2630153
"1090",14,7,47.1910193999897,239.07199590001,245.38092750002,40.8820877999801,6.3089316000096,286.2630153
"1091",14,7,40.8820877999801,245.38092750002,252.56543320001,33.6975820999901,7.18450569999004,286.2630153
"1092",14,7,33.6975820999901,252.56543320001,259.28108850002,26.9819267999801,6.71565530000998,286.2630153
"1093",14,7,26.9819267999801,259.28108850002,265.58197720002,20.68103809998,6.30088870000009,286.2630153
"1094",14,7,20.68103809998,265.58197720002,274.70609810002,11.55691719998,9.12412089999998,286.2630153
"1095",14,7,11.55691719998,274.70609810002,283.38037230001,2.88264299998991,8.67427419999012,286.2630153
"1096",15,0,300.302572399989,0,87.0995237999889,213.2030486,87.0995237999889,300.302572399989
"1097",15,0,213.2030486,87.0995237999889,168.25672179999,132.045850599999,81.157198000001,300.302572399989
"1098",15,0,132.045850599999,168.25672179999,252.0872599,48.2153124999891,83.83053810001,300.302572399989
"1099",15,0,48.2153124999891,252.0872599,265.085811700003,35.216760699986,12.998551800003,300.302572399989
"1100",15,0,35.216760699986,265.085811700003,283.95839829999,16.344174099999,18.872586599987,300.302572399989
"1101",15,1,285.102016599993,0,176.494684600013,108.60733199998,176.494684600013,285.102016599993
"1102",15,1,108.60733199998,176.494684600013,231.848670100003,53.2533464999901,55.3539854999899,285.102016599993
"1103",15,1,53.2533464999901,231.848670100003,275.870742200003,9.23127439999007,44.0220721000001,285.102016599993
"1104",15,2,281.60519540002,0,172.0571341,109.54806130002,172.0571341,281.60519540002
"1105",15,2,109.54806130002,172.0571341,211.0565104,70.54868500002,38.9993763,281.60519540002
"1106",15,2,70.54868500002,211.0565104,230.12977150001,51.4754239000101,19.0732611000099,281.60519540002
"1107",15,2,51.4754239000101,230.12977150001,249.7009458,31.90424960002,19.5711742999902,281.60519540002
"1108",15,2,31.90424960002,249.7009458,260.52621760001,21.0789778000101,10.8252718000099,281.60519540002
"1109",15,2,21.0789778000101,260.52621760001,272.4393155,9.16587990001995,11.9130978999901,281.60519540002
"1110",15,3,295.51624200001,0,276.72467940001,18.7915626000001,276.72467940001,295.51624200001
"1111",15,4,281.11877469997,0,178.08098099997,103.0377937,178.08098099997,281.11877469997
"1112",15,4,103.0377937,178.08098099997,224.90877859998,56.2099960999899,46.8277976000099,281.11877469997
"1113",15,4,56.2099960999899,224.90877859998,253.70562179997,27.4131528999999,28.79684319999,281.11877469997
"1114",15,4,27.4131528999999,253.70562179997,263.59499949999,17.52377519998,9.88937770001985,281.11877469997
"1115",15,4,17.52377519998,263.59499949999,271.84732739999,9.27144729997985,8.25232790000018,281.11877469997
"1116",15,5,297.25044810001,0,183.07978460001,114.1706635,183.07978460001,297.25044810001
"1117",15,5,114.1706635,183.07978460001,220.54217930002,76.70826879999,37.46239470001,297.25044810001
"1118",15,5,76.70826879999,220.54217930002,254.828817,42.42163110001,34.28663769998,297.25044810001
"1119",15,5,42.42163110001,254.828817,272.9268966,24.3235515000101,18.0980795999999,297.25044810001
"1120",15,5,24.3235515000101,272.9268966,283.27835099999,13.9720971000202,10.35145439999,297.25044810001
"1121",15,6,287.6837877,0,133.5806742,154.1031135,133.5806742,287.6837877
"1122",15,6,154.1031135,133.5806742,170.3256049,117.3581828,36.7449307000002,287.6837877
"1123",15,6,117.3581828,170.3256049,205.25365,82.4301377000002,34.9280451,287.6837877
"1124",15,6,82.4301377000002,205.25365,246.65366429999,41.0301234000103,41.4000142999898,287.6837877
"1125",15,6,41.0301234000103,246.65366429999,271.88497709999,15.7988106000103,25.2313128000001,287.6837877
"1126",15,7,293.0611891,0,120.92715880001,172.13403029999,120.92715880001,293.0611891
"1127",15,7,172.13403029999,120.92715880001,169.553755,123.5074341,48.6265961999898,293.0611891
"1128",15,7,123.5074341,169.553755,189.62290840002,103.43828069998,20.0691534000202,293.0611891
"1129",15,7,103.43828069998,189.62290840002,228.13795700003,64.9232320999699,38.5150486000098,293.0611891
"1130",15,7,64.9232320999699,228.13795700003,252.98045980002,40.0807292999798,24.8425027999901,293.0611891
"1131",15,7,40.0807292999798,252.98045980002,262.4799643,30.5812247999997,9.49950449998005,293.0611891
"1132",15,7,30.5812247999997,262.4799643,282.763898,10.2972910999997,20.2839337,293.0611891
"1133",16,0,313.940708800016,0,194.014123800007,119.926585000009,194.014123800007,313.940708800016
"1134",16,0,119.926585000009,194.014123800007,274.612854000007,39.3278548000089,80.5987302,313.940708800016
"1135",16,1,276.5584366,0,173.04832099998,103.51011560002,173.04832099998,276.5584366
"1136",16,1,103.51011560002,173.04832099998,250.1378533,26.4205832999999,77.0895323000202,276.5584366
"1137",16,2,283.50610319999,0,172.84041259999,110.6656906,172.84041259999,283.50610319999
"1138",16,2,110.6656906,172.84041259999,260.75243630001,22.7536668999799,87.9120237000202,283.50610319999
"1139",16,2,22.7536668999799,260.75243630001,260.75243630001,22.7536668999799,0,283.50610319999
"1140",16,2,22.7536668999799,260.75243630001,274.19802899999,9.30807419999996,13.4455926999799,283.50610319999
"1141",16,4,234.1560741,0,9.05044399999019,225.10563010001,9.05044399999019,234.1560741
"1142",16,4,225.10563010001,9.05044399999019,186.00322099999,48.1528531000099,176.952777,234.1560741
"1143",16,5,312.38147159997,0,174.13687569997,138.2445959,174.13687569997,312.38147159997
"1144",16,5,138.2445959,174.13687569997,305.65464879997,6.72682279999981,131.5177731,312.38147159997
"1145",16,6,290.26867479999,0,171.0163436,119.25233119999,171.0163436,290.26867479999
"1146",16,6,119.25233119999,171.0163436,187.40385880001,102.86481599998,16.3875152000101,290.26867479999
"1147",16,6,102.86481599998,187.40385880001,215.55456029999,74.7141145000001,28.1507014999802,290.26867479999
"1148",16,6,74.7141145000001,215.55456029999,270.52036039999,19.7483144000003,54.9658000999998,290.26867479999
"1149",16,7,311.23813129999,0,186.60548639999,124.6326449,186.60548639999,311.23813129999
"1150",17,1,240.36505180001,0,5.5656759000301,234.79937589998,5.5656759000301,240.36505180001
"1151",17,1,234.79937589998,5.5656759000301,166.6134653,73.75158650001,161.04778939997,240.36505180001
"1152",17,1,73.75158650001,166.6134653,222.19570440001,18.1693474000001,55.5822391000099,240.36505180001
"1153",17,2,305.43506839999,0,173.24925599998,132.18581240001,173.24925599998,305.43506839999
"1154",17,2,132.18581240001,173.24925599998,247.90095889999,57.5341095000001,74.6517029000099,305.43506839999
"1155",17,2,57.5341095000001,247.90095889999,281.47435410001,23.9607142999801,33.5733952000201,305.43506839999
"1156",17,3,280.81152099999,0,195.45975490001,85.3517660999801,195.45975490001,280.81152099999
"1158",17,5,252.54752630002,0,97.1027211000096,155.44480520001,97.1027211000096,252.54752630002
"1159",17,5,155.44480520001,97.1027211000096,150.1957365,102.35178980002,53.0930153999902,252.54752630002
"1160",17,5,102.35178980002,150.1957365,189.59606320001,62.9514631000102,39.4003267000098,252.54752630002
"1161",17,5,62.9514631000102,189.59606320001,241.98017210001,10.56735420001,52.3841089000002,252.54752630002
"1162",17,6,307.33975400002,0,229.55194960002,77.7878043999999,229.55194960002,307.33975400002
"1163",17,7,261.96947780001,0,108.52728530002,153.44219249999,108.52728530002,261.96947780001
"1164",17,7,153.44219249999,108.52728530002,180.57061400003,81.3988637999796,72.0433287000101,261.96947780001
"1165",17,7,81.3988637999796,180.57061400003,249.53588110002,12.4335966999897,68.9652670999899,261.96947780001
"1166",2,0,303.5574141,0,9.90943520000098,293.647978899999,9.90943520000098,303.5574141
"1167",2,0,293.647978899999,9.90943520000098,144.0777825,159.4796316,134.168347299999,303.5574141
"1168",2,0,159.4796316,144.0777825,212.692632,90.8647821,68.6148495,303.5574141
"1169",2,0,90.8647821,212.692632,258.653646099999,44.9037680000009,45.961014099999,303.5574141
"1170",2,0,44.9037680000009,258.653646099999,264.60217,38.9552441,5.94852390000096,303.5574141
"1171",2,0,38.9552441,264.60217,286.805561700001,16.7518523999989,22.203391700001,303.5574141
"1172",2,1,280.982908300001,0,9.60201149999909,271.380896800002,9.60201149999909,280.982908300001
"1173",2,1,271.380896800002,9.60201149999909,39.2055638,241.777344500001,29.603552300001,280.982908300001
"1174",2,1,241.777344500001,39.2055638,57.6344073999991,223.348500900002,18.428843599999,280.982908300001
"1175",2,1,223.348500900002,57.6344073999991,94.5529379000001,186.429970400001,36.918530500001,280.982908300001
"1176",2,1,186.429970400001,94.5529379000001,113.1068777,167.876030600001,18.5539398,280.982908300001
"1177",2,1,167.876030600001,113.1068777,127.7025961,153.280312200001,14.5957184,280.982908300001
"1178",2,1,153.280312200001,127.7025961,159.701678600001,121.2812297,31.999082500001,280.982908300001
"1179",2,1,121.2812297,159.701678600001,198.500358900001,82.4825493999999,38.7986803,280.982908300001
"1180",2,1,82.4825493999999,198.500358900001,229.604434499999,51.378473800002,31.1040755999979,280.982908300001
"1181",2,1,51.378473800002,229.604434499999,256.431047900001,24.5518603999999,26.8266134000021,280.982908300001
"1182",2,1,24.5518603999999,256.431047900001,262.299747600001,18.6831606999999,5.86869969999998,280.982908300001
"1183",2,1,18.6831606999999,262.299747600001,277.734338600001,3.24856969999996,15.434591,280.982908300001
"1184",2,1,3.24856969999996,277.734338600001,277.734338600001,3.24856969999996,0,280.982908300001
"1185",2,2,288.0303715,0,69.1971111,218.8332604,69.1971111,288.0303715
"1186",2,2,218.8332604,69.1971111,90.7024436000002,197.3279279,21.5053325000001,288.0303715
"1187",2,2,197.3279279,90.7024436000002,111.8841157,176.1462558,21.1816721,288.0303715
"1188",2,2,176.1462558,111.8841157,156.5833526,131.4470189,44.6992369,288.0303715
"1189",2,2,131.4470189,156.5833526,193.700194,94.3301775,37.1168413999999,288.0303715
"1190",2,2,94.3301775,193.700194,209.4804019,78.5499695999999,15.7802079000001,288.0303715
"1191",2,2,78.5499695999999,209.4804019,227.3278636,60.7025079,17.8474616999999,288.0303715
"1192",2,2,60.7025079,227.3278636,230.0995771,57.9307944,2.77171350000003,288.0303715
"1193",2,2,57.9307944,230.0995771,256.9829691,31.0474024,26.883392,288.0303715
"1194",2,2,31.0474024,256.9829691,272.9344143,15.0959571999999,15.9514452000001,288.0303715
"1195",2,3,291.3503914,0,74.2913321999999,217.0590592,74.2913321999999,291.3503914
"1196",2,3,217.0590592,74.2913321999999,101.083576,190.2668154,26.7922438000001,291.3503914
"1197",2,3,190.2668154,101.083576,148.9586966,142.3916948,47.8751205999999,291.3503914
"1198",2,3,142.3916948,148.9586966,178.3695872,112.9808042,29.4108906000001,291.3503914
"1199",2,3,112.9808042,178.3695872,198.9032216,92.4471698,20.5336344,291.3503914
"1200",2,3,92.4471698,198.9032216,225.7784396,65.5719518000001,26.8752179999999,291.3503914
"1201",2,3,65.5719518000001,225.7784396,258.2527456,33.0976458,32.4743060000001,291.3503914
"1202",2,3,33.0976458,258.2527456,279.3437789,12.0066125000001,21.0910332999999,291.3503914
"1203",2,4,286.4188872,0,104.9051278,181.5137594,104.9051278,286.4188872
"1204",2,4,181.5137594,104.9051278,131.568037,154.8508502,26.6629092000001,286.4188872
"1205",2,4,154.8508502,131.568037,248.3720865,38.0468006999999,116.8040495,286.4188872
"1206",2,4,38.0468006999999,248.3720865,268.2187981,18.2000891,19.8467115999999,286.4188872
"1207",2,4,18.2000891,268.2187981,274.1034006,12.3154866,5.88460250000003,286.4188872
"1208",2,4,12.3154866,274.1034006,280.0529716,6.36591560000011,5.94957099999988,286.4188872
"1209",2,5,292.0261111,0,71.6017001,220.424411,71.6017001,292.0261111
"1210",2,5,220.424411,71.6017001,86.6348845,205.3912266,15.0331844,292.0261111
"1211",2,5,205.3912266,86.6348845,113.5387974,178.4873137,26.9039129,292.0261111
"1212",2,5,178.4873137,113.5387974,134.5888022,157.4373089,21.0500047999999,292.0261111
"1213",2,5,157.4373089,134.5888022,149.133021,142.8930901,14.5442188000002,292.0261111
"1214",2,5,142.8930901,149.133021,161.2372455,130.7888656,12.1042244999999,292.0261111
"1215",2,5,130.7888656,161.2372455,188.4211281,103.604983,27.1838825999998,292.0261111
"1216",2,5,103.604983,188.4211281,209.1711371,82.8549739999999,20.7500090000003,292.0261111
"1217",2,5,82.8549739999999,209.1711371,224.8525139,67.1735972000001,15.6813767999997,292.0261111
"1218",2,5,67.1735972000001,224.8525139,237.2565611,54.76955,12.4040472000002,292.0261111
"1219",2,5,54.76955,237.2565611,255.8540745,36.1720366,18.5975134,292.0261111
"1220",2,5,36.1720366,255.8540745,267.9043697,24.1217414000002,12.0502951999997,292.0261111
"1221",2,5,24.1217414000002,267.9043697,276.4838513,15.5422598,8.57948160000024,292.0261111
"1222",2,5,15.5422598,276.4838513,288.9416912,3.08441989999983,12.4578399000002,292.0261111
"1223",2,6,284.3489699,0,26.2793583000002,258.0696116,26.2793583000002,284.3489699
"1224",2,6,258.0696116,26.2793583000002,38.1694654000003,246.1795045,11.8901071,284.3489699
"1225",2,6,246.1795045,38.1694654000003,74.2258123000001,210.1231576,36.0563468999999,284.3489699
"1226",2,6,210.1231576,74.2258123000001,94.9260644000001,189.4229055,20.7002520999999,284.3489699
"1227",2,6,189.4229055,94.9260644000001,109.7012977,174.6476722,14.7752332999999,284.3489699
"1228",2,6,174.6476722,109.7012977,139.2162504,145.1327195,29.5149527000003,284.3489699
"1229",2,6,145.1327195,139.2162504,145.1197555,139.2292144,5.90350510000007,284.3489699
"1230",2,6,139.2292144,145.1197555,164.8559901,119.4929798,19.7362346,284.3489699
"1231",2,6,119.4929798,164.8559901,179.9350728,104.4138971,15.0790826999996,284.3489699
"1232",2,6,104.4138971,179.9350728,200.820333,83.5286369,20.8852602000002,284.3489699
"1233",2,6,83.5286369,200.820333,212.404103,71.9448668999999,11.5837700000002,284.3489699
"1234",2,6,71.9448668999999,212.404103,224.2835629,60.0654070000001,11.8794598999998,284.3489699
"1235",2,6,60.0654070000001,224.2835629,236.2503314,48.0986385000001,11.9667684999999,284.3489699
"1236",2,6,48.0986385000001,236.2503314,260.132342,24.2166278999998,23.8820106000003,284.3489699
"1237",2,6,24.2166278999998,260.132342,272.5660657,11.7829041999998,12.4337237,284.3489699
"1238",2,7,291.4185853,0,149.001859,142.4167263,149.001859,291.4185853
"1239",2,7,142.4167263,149.001859,160.9851094,130.4334759,11.9832504000001,291.4185853
"1240",2,7,130.4334759,160.9851094,173.4513142,117.9672711,12.4662048,291.4185853
"1241",2,7,117.9672711,173.4513142,184.9035637,106.5150216,11.4522495000001,291.4185853
"1242",2,7,106.5150216,184.9035637,211.4175495,80.0010358,26.5139858000002,291.4185853
"1243",2,7,80.0010358,211.4175495,232.9323658,58.4862195000001,21.5148162999999,291.4185853
"1244",2,7,58.4862195000001,232.9323658,245.0326476,46.3859377000003,12.1002817999997,291.4185853
"1245",2,7,46.3859377000003,245.0326476,262.4862786,28.9323067,17.4536310000003,291.4185853
