"","participant","subject_id","block_num","known_t_to_target","cc_time","time_since_start","time_to_end","time_since_last_cc","block_duration","cens","accessed_pm","pm_acc","pm_count","r_check","r_to_target"
"796",24,22,1,260.421241000003,39.578758999997,169.639269200041,88.3609773999699,130.060510200044,258.000246600011,0,1,1.41848579998316,6,0.504110022815918,1.00938369025571
"797",24,22,1,130.360730799959,169.639269200041,225.476931000011,32.5233155999999,55.83766179997,258.000246600011,0,1,1.41848579998316,6,0.216424838874428,0.505273667439795
"798",24,22,1,74.5230689999891,225.476931000011,242.305988400011,15.6942581999999,16.8290574,258.000246600011,0,1,1.41848579998316,6,0.0652288423045224,0.288848828565367
"799",24,22,1,57.694011599989,242.305988400011,252.150224199981,5.85002240002996,9.84423579996997,258.000246600011,0,1,1.41848579998316,6,0.0381559162431031,0.223619986260845
"800",24,22,1,47.8497758000191,252.150224199981,258.000246600011,0,5.85002240002996,258.000246600011,0,1,1.41848579998316,6,0.0226744837538838,0.185464070017742
"801",24,22,2,300,0,235.75080080004,52.8971234000098,235.75080080004,288.64792420005,0,1,0.832690699953105,6,0.816741715546345,1.03932845119677
"802",24,22,2,64.2491991999598,235.75080080004,266.80725450004,21.84066970001,31.0564536999998,288.64792420005,0,1,0.832690699953105,6,0.10759285307895,0.222586735650423
"803",24,22,2,33.19274549996,266.80725450004,282.55921970005,6.08870449999995,15.7519652000101,288.64792420005,0,1,0.832690699953105,6,0.0545715519821062,0.114993882571473
"804",24,22,2,17.4407802999499,282.55921970005,288.64792420005,0,6.08870449999995,288.64792420005,0,1,0.832690699953105,6,0.0210938793925991,0.0604223305893667
"805",24,22,3,300,0,114.41726459999,180.53048269998,114.41726459999,294.94774729997,0,1,5.63526710000679,6,0.387923846333447,1.01712931441681
"806",24,22,3,185.58273540001,114.41726459999,214.55192489997,80.3958224,100.13466029998,294.94774729997,0,1,5.63526710000679,6,0.339499661267595,0.62920546808336
"807",24,22,3,85.4480751000301,214.55192489997,266.72257059999,28.22517669998,52.17064570002,294.94774729997,0,1,5.63526710000679,6,0.176880976978478,0.289705806815765
"808",24,22,3,33.2774294000101,266.72257059999,294.94774729997,0,28.22517669998,294.94774729997,0,1,5.63526710000679,6,0.0956955154204797,0.112824829837286
"809",24,22,4,300,0,107.51961110003,175.08759469999,107.51961110003,282.60720580002,0,1,0.193620199972884,6,0.380456014189934,1.06154405777002
"810",24,22,4,192.48038889997,107.51961110003,214.00692320004,68.6002825999801,106.48731210001,282.60720580002,0,1,0.193620199972884,6,0.376803244625556,0.681088043580085
"811",24,22,4,85.9930767999601,214.00692320004,224.30263779999,58.30456800003,10.2957145999501,282.60720580002,0,1,0.193620199972884,6,0.0364311821802435,0.304284798954528
"812",24,22,4,75.69736220001,224.30263779999,261.02658990002,21.5806158999999,36.7239521000301,282.60720580002,0,1,0.193620199972884,6,0.129946977098726,0.267853616774285
"813",24,22,4,38.9734100999799,261.02658990002,274.75872560003,7.84848019999026,13.7321357000096,282.60720580002,0,1,0.193620199972884,6,0.0485908901761225,0.137906639675559
"814",24,22,4,25.2412743999703,274.75872560003,279.50721120002,3.09999460000017,4.74848559999009,282.60720580002,0,1,0.193620199972884,6,0.0168024222402533,0.0893157494994365
"815",24,22,4,20.4927887999802,279.50721120002,282.60720580002,0,3.09999460000017,282.60720580002,1,1,0.193620199972884,6,0.0109692694891644,0.0725133272591832
"816",24,22,5,300,0,239.28211599996,49.4929351000501,239.28211599996,288.77505110001,0,1,0.478185199952804,6,0.828610764982916,1.03887090957904
"817",24,22,5,60.7178840000402,239.28211599996,255.56226919999,33.2127819000202,16.2801532000299,288.77505110001,0,1,0.478185199952804,6,0.0563765918766703,0.21026014459612
"818",24,22,5,44.4377308000103,255.56226919999,271.54909029999,17.2259608000199,15.9868211000003,288.77505110001,0,1,0.478185199952804,6,0.0553608112581154,0.15388355271945
"819",24,22,5,28.45090970001,271.54909029999,285.14988869999,3.62516240002014,13.6007983999998,288.77505110001,0,1,0.478185199952804,6,0.0470982460160297,0.0985227414613348
"820",24,22,5,14.8501113000102,285.14988869999,288.77505110001,0,3.62516240002014,288.77505110001,1,1,0.478185199952804,6,0.0125535858662688,0.0514244954453051
"821",24,22,6,300,0,212.14017739997,80.7448303999799,212.14017739997,292.88500779995,0,1,3.18571859999702,6,0.724312176282061,1.02429278389323
"822",24,22,6,87.8598226000299,212.14017739997,253.67310429999,39.21190349996,41.5329269000199,292.88500779995,0,1,3.18571859999702,6,0.141806257725517,0.299980607611165
"823",24,22,6,46.32689570001,253.67310429999,272.94772499998,19.93728279997,19.27462069999,292.88500779995,0,1,3.18571859999702,6,0.0658095163175959,0.158174349885648
"824",24,22,6,27.05227500002,272.94772499998,292.88500779995,0,19.93728279997,292.88500779995,0,1,3.18571859999702,6,0.0680720496748261,0.0923648335680521
"825",25,23,0,300,0,29.2949818000201,297.826274099989,29.2949818000201,327.121255900009,0,1,27.137440000017,7,0.0895538925448937,0.91709112321243
"826",25,23,0,270.70501819998,29.2949818000201,130.989371699979,196.13188420003,101.694389899959,327.121255900009,0,1,27.137440000017,7,0.310876740859187,0.827537230667536
"827",25,23,0,169.010628300021,130.989371699979,269.334700600009,57.7865552999999,138.34532890003,327.121255900009,0,1,27.137440000017,7,0.422917576907072,0.516660489808349
"828",25,23,0,30.6652993999909,269.334700600009,327.121255900009,0,57.7865552999999,327.121255900009,0,1,27.137440000017,7,0.176651789688847,0.093742912901277
"829",25,23,1,300,0,111.47411010002,162.69583859999,111.47411010002,274.16994870001,0,1,14.2079655000171,7,0.406587631607985,1.09421182526555
"830",25,25,1,300,0,318.421731199998,0,318.421731199998,318.421731199998,1,1,14.2079655000171,7,1,0.942146752576923
"831",25,23,1,188.52588989998,111.47411010002,222.3923824,51.77756630001,110.91827229998,274.16994870001,0,1,14.2079655000171,7,0.404560283962208,0.687624193657564
"832",25,23,1,77.6076175999999,222.3923824,274.16994870001,0,51.77756630001,274.16994870001,0,1,14.2079655000171,7,0.188852084429806,0.283063909695356
"833",25,23,2,300,0,124.73337640002,170.61986959999,124.73337640002,295.35324600001,0,1,22.267056000007,7,0.422319301004113,1.0157328692436
"834",25,25,2,300,0,286.9345086,0,286.9345086,286.9345086,1,1,22.267056000007,7,1,1.04553475099161
"835",25,23,2,175.26662359998,124.73337640002,237.86734430003,57.4859016999799,113.13396790001,295.35324600001,0,1,22.267056000007,7,0.383046299413301,0.593413568239484
"836",25,23,2,62.13265569997,237.86734430003,295.35324600001,0,57.4859016999799,295.35324600001,0,1,22.267056000007,7,0.194634399582586,0.210367268826183
"837",25,23,3,300,0,134.19042430003,144.03232619999,134.19042430003,278.22275050002,0,1,13.481770100017,7,0.482312909562083,1.07827271300008
"838",25,25,3,300,0,283.3472201,0,283.3472201,283.3472201,1,1,13.481770100017,7,1,1.05877163677174
"839",25,23,3,165.80957569997,134.19042430003,205.17204430001,73.0507062000099,70.98161999998,278.22275050002,0,1,13.481770100017,7,0.255125146568397,0.595959803437995
"840",25,23,3,94.8279556999901,205.17204430001,257.77517949999,20.4475710000299,52.60313519998,278.22275050002,0,1,13.481770100017,7,0.189068417681308,0.340834656869598
"841",25,23,3,42.2248205000101,257.77517949999,278.22275050002,0,20.4475710000299,278.22275050002,0,1,13.481770100017,7,0.0734935261882133,0.15176623918829
"842",25,23,4,300,0,144.98312839999,127.74668669998,144.98312839999,272.72981509997,0,1,1.25422030000277,7,0.531599848541846,1.09998974585904
"843",25,23,4,155.01687160001,144.98312839999,238.70341729995,34.0263978000203,93.72028889996,272.72981509997,0,1,1.25422030000277,7,0.343637855896344,0.568389897317197
"844",25,23,4,61.2965827000501,238.70341729995,272.72981509997,0,34.0263978000203,272.72981509997,0,1,1.25422030000277,7,0.12476229556181,0.224752041420853
"845",25,23,5,300,0,121.53164929996,167.59705430001,121.53164929996,289.12870359997,0,1,0.768040499997142,7,0.42033754444563,1.03760019764441
"846",25,25,5,300,0,291.076887,0,291.076887,291.076887,1,1,0.768040499997142,7,1,1.03065551886296
"847",25,23,5,178.46835070004,121.53164929996,231.65390959999,57.4747939999802,110.12226030003,289.12870359997,0,1,0.768040499997142,7,0.380876263507866,0.617262653198775
"848",25,23,5,68.3460904000099,231.65390959999,289.12870359997,0,57.4747939999802,289.12870359997,0,1,0.768040499997142,7,0.198786192046503,0.236386389690909
"849",25,23,6,300,0,141.63280040002,174.1303735,141.63280040002,315.76317390002,0,0,NA,7,0.448541223635106,0.950079125107189
"850",25,25,6,300,0,284.9143727,0,284.9143727,284.9143727,1,0,NA,7,1,1.05294793364421
"851",25,23,6,158.36719959998,141.63280040002,251.37129040004,64.3918834999799,109.73849000002,315.76317390002,0,0,NA,7,0.347534161899344,0.501537901472083
"852",25,23,6,48.6287095999601,251.37129040004,315.76317390002,0,64.3918834999799,315.76317390002,1,0,NA,7,0.20392461446555,0.154003739572739
"853",25,23,7,300,0,3.95087740000008,256.86783060001,3.95087740000008,260.81870800001,0,1,4.0796086000073,7,0.0151479831730473,1.15022423928267
"854",25,23,7,296.0491226,3.95087740000008,14.9427085000202,245.87599949999,10.9918311000201,260.81870800001,0,1,4.0796086000073,7,0.0421435685511474,1.13507625610962
"855",25,23,7,285.05729149998,14.9427085000202,42.51084639999,218.30786160002,27.5681378999698,260.81870800001,0,1,4.0796086000073,7,0.105698468148108,1.09293268755847
"856",25,23,7,257.48915360001,42.51084639999,165.46782890003,95.3508790999799,122.95698250004,260.81870800001,0,1,4.0796086000073,7,0.471427005535337,0.987234219410365
"857",25,23,7,134.53217109997,165.46782890003,237.92977270001,22.8889353,72.46194379998,260.81870800001,0,1,4.0796086000073,7,0.277824947280918,0.515807213875028
"858",25,23,7,62.0702272999897,237.92977270001,260.81870800001,0,22.8889353,260.81870800001,0,1,4.0796086000073,7,0.0877580273114422,0.23798226659411
"859",26,24,0,300,0,109.1437617,189.7607869,109.1437617,298.9045486,0,1,1.08269970000003,7,0.365145870851428,1.00366488701872
"860",26,24,0,190.8562383,109.1437617,197.743982,101.1605666,88.6002202999999,298.9045486,0,1,1.08269970000003,7,0.296416433657443,0.63851901616729
"861",26,24,0,102.256018,197.743982,273.0793974,25.8251512000001,75.3354154,298.9045486,0,1,1.08269970000003,7,0.252038370619831,0.342102582509847
"862",26,24,0,26.9206026000001,273.0793974,287.2178151,11.6867334999999,14.1384177000001,298.9045486,0,1,1.08269970000003,7,0.0473007780116468,0.0900642118900162
"863",26,24,0,12.7821848999999,287.2178151,293.9959626,4.90858600000001,6.77814749999993,298.9045486,0,1,1.08269970000003,7,0.0226766288159455,0.0427634338783694
"864",26,24,0,6.00403740000002,293.9959626,298.9045486,0,4.90858600000001,298.9045486,0,1,1.08269970000003,7,0.0164219180437056,0.0200868050624239
"865",26,24,1,300,0,113.6398027,171.5946899,113.6398027,285.2344926,0,1,3.8788376,7,0.398408346985451,1.05176620564157
"866",26,24,1,186.3601973,113.6398027,202.8837571,82.3507355,89.2439544,285.2344926,0,1,3.8788376,7,0.31287925098579,0.653357858656117
"867",26,24,1,97.1162429,202.8837571,272.5707311,12.6637615,69.6869740000001,285.2344926,0,1,3.8788376,7,0.244314680755409,0.340478607670326
"868",26,24,1,27.4292688999999,272.5707311,285.2344926,0,12.6637615,285.2344926,0,1,3.8788376,7,0.0443977212733491,0.0961639269149172
"869",26,24,2,300,0,235.2529855,53.2922106000001,235.2529855,288.5451961,0,1,0.893773799999963,7,0.815307233250451,1.03969847377404
"870",26,24,2,64.7470145,235.2529855,270.4564965,18.0886996000002,35.2035109999999,288.5451961,0,1,0.893773799999963,7,0.122003455527291,0.224391240523584
"871",26,24,2,29.5435035,270.4564965,277.7463302,10.7988659,7.28983370000014,288.5451961,0,1,0.893773799999963,7,0.0252640965731889,0.102387784996293
"872",26,24,2,22.2536697999999,277.7463302,284.5737575,3.97143860000006,6.82742729999995,288.5451961,0,1,0.893773799999963,7,0.0236615524787105,0.0771236884231042
"873",26,24,2,15.4262424999999,284.5737575,288.5451961,0,3.97143860000006,288.5451961,1,1,0.893773799999963,7,0.0137636621703578,0.0534621359443937
"874",26,24,3,300,0,239.6128899,48.0086739999999,239.6128899,287.6215639,0,1,1.58225820000007,7,0.833083885126598,1.04303723243889
"875",26,24,3,60.3871101,239.6128899,270.8455361,16.7760278000001,31.2326461999999,287.6215639,0,1,1.58225820000007,7,0.108589376180636,0.209953347312287
"876",26,24,3,29.1544639000001,270.8455361,279.3598588,8.26170509999997,8.51432270000009,287.6215639,0,1,1.58225820000007,7,0.0296025186169989,0.101363971131652
"877",26,24,3,20.6401412,279.3598588,282.8677758,4.75378810000007,3.50791699999991,287.6215639,0,1,1.58225820000007,7,0.0121962934643507,0.0717614525146528
"878",26,24,3,17.1322242000001,282.8677758,287.6215639,0,4.75378810000007,287.6215639,1,1,1.58225820000007,7,0.0165279266114166,0.059565159050302
"879",26,24,4,300,0,204.1073825,84.6217581999999,204.1073825,288.7291407,0,1,0.651600400000007,7,0.706916461584579,1.03903609892883
"880",26,24,4,95.8926174999999,204.1073825,263.5323342,25.1968065000001,59.4249516999998,288.7291407,0,1,0.651600400000007,7,0.205815566644672,0.332119637344246
"881",26,24,4,36.4676658000001,263.5323342,278.5807652,10.1483754999999,15.0484310000002,288.7291407,0,1,0.651600400000007,7,0.0521195434707993,0.126304070699574
"882",26,24,4,21.4192347999999,278.5807652,288.7291407,0,10.1483754999999,288.7291407,0,1,0.651600400000007,7,0.0351484282999493,0.0741845272287748
"883",26,24,5,300,0,279.8071054,6.89489030000004,279.8071054,286.7019957,0,1,2.1199486999999,7,0.975951020908781,1.04638267085491
"884",26,24,5,20.1928945999998,279.8071054,286.7019957,0,6.89489030000004,286.7019957,0,1,2.1199486999999,7,0.0240489790912189,0.0704316499461319
"885",26,24,6,300,0,199.054348,119.4203248,199.054348,318.4746728,0,0,NA,7,0.625024107097535,0.941990134921649
"886",26,24,6,100.945652,199.054348,290.5489351,27.9257377000004,91.4945871,318.4746728,0,0,NA,7,0.287289994823098,0.316966027824114
"887",26,24,6,9.45106490000035,290.5489351,318.4746728,0,27.9257377000004,318.4746728,1,0,NA,7,0.0876858980793664,0.0296760330010153
"888",26,24,7,300,0,130.2881634,130.1396598,130.2881634,260.4278232,0,1,2.77267059999986,7,0.500285114697377,1.15195064918087
"889",26,24,7,169.7118366,130.2881634,235.3382436,25.0895796,105.0500802,260.4278232,0,1,2.77267059999986,7,0.403375026942973,0.651665534483491
"890",26,24,7,64.6617564000003,235.3382436,260.4278232,0,25.0895796,260.4278232,0,1,2.77267059999986,7,0.0963398583596501,0.248290507540518
"891",27,25,0,300,0,165.804501599999,134.360500299998,165.804501599999,300.165001899997,0,1,0.178138999999987,3,0.552377860678236,0.999450296007354
"892",27,25,0,134.195498400001,165.804501599999,234.6810893,65.483912599997,68.876587700001,300.165001899997,0,1,0.178138999999987,3,0.229462419882475,0.447072435329118
"893",27,25,0,65.3189107,234.6810893,300.165001899997,0,65.483912599997,300.165001899997,1,1,0.178138999999987,3,0.218159719439289,0.217610015446643
"894",27,25,4,300,0,3.89535449999994,283.2968632,3.89535449999994,287.1922177,0,1,28.5823425999999,3,0.0135635795816341,1.04459655070939
"895",27,25,4,296.1046455,3.89535449999994,287.1922177,0,283.2968632,287.1922177,1,1,28.5823425999999,3,0.986436420418366,1.03103297112776
"896",27,25,7,300,0,257.3566619,4.16624630000024,257.3566619,261.5229082,0,1,2.97158639999998,3,0.984069287357366,1.14712704162258
"897",27,25,7,42.6433381000002,257.3566619,261.5229082,0,4.16624630000024,261.5229082,1,1,2.97158639999998,3,0.0159307126426343,0.163057754265216
"898",28,26,0,300,0,63.245687700001,220.340337199999,63.245687700001,283.5860249,0,1,16.397659500002,8,0.223021172225617,1.05788005634547
"899",28,26,0,236.754312299999,63.245687700001,133.069044900003,150.516979999997,69.823357200002,283.5860249,0,1,16.397659500002,8,0.246215790163227,0.834858884119854
"900",28,26,0,166.930955099997,133.069044900003,199.152070300003,84.433954599997,66.0830254,283.5860249,0,1,16.397659500002,8,0.233026382112104,0.588643093956627
"901",28,26,0,100.847929699997,199.152070300003,258.7409778,24.8450471,59.588907499997,283.5860249,0,1,16.397659500002,8,0.210126389412206,0.355616711844523
"902",28,26,0,41.2590222,258.7409778,283.5860249,0,24.8450471,283.5860249,1,1,16.397659500002,8,0.0876102660868462,0.145490322432317
"903",28,26,1,300,0,98.1372386,220.127574400002,98.1372386,318.264813000002,0,1,12.841537000001,8,0.308350890803626,0.942611271325172
"904",28,26,1,201.8627614,98.1372386,190.267772100002,127.9970409,92.130533500002,318.264813000002,0,1,12.841537000001,8,0.289477597701011,0.634260380521546
"905",28,26,1,109.732227899998,190.267772100002,226.204880900002,92.0599321,35.9371088,318.264813000002,0,1,12.841537000001,8,0.11291574604573,0.344782782820535
"906",28,26,1,73.7951190999979,226.204880900002,318.264813000002,0,92.0599321,318.264813000002,0,1,12.841537000001,8,0.289255765449633,0.231867036774805
"907",28,26,2,300,0,106.9400298,167.46074,106.9400298,274.4007698,0,1,0.685330299999009,8,0.389722047346822,1.09329139352874
"908",28,26,2,193.0599702,106.9400298,235.0906298,39.31014,128.1506,274.4007698,0,1,0.685330299999009,8,0.467019826851812,0.703569346181914
"909",28,26,2,64.9093702,235.0906298,274.4007698,0,39.31014,274.4007698,1,1,0.685330299999009,8,0.143258125801366,0.236549519330102
"910",28,26,3,300,0,202.8857331,71.0719511,202.8857331,273.9576842,0,1,15.7665931999991,8,0.740573252005902,1.0950596289206
"911",28,26,3,97.1142669000001,202.8857331,235.7250296,38.2326545999999,32.8392965,273.9576842,0,1,15.7665931999991,8,0.119869959464346,0.354486376914702
"912",28,26,3,64.2749704,235.7250296,273.9576842,0,38.2326545999999,273.9576842,1,1,15.7665931999991,8,0.139556788529752,0.234616417450356
"913",28,26,4,300,0,138.7888822,162.8774839,138.7888822,301.6663661,0,1,1.73231479999913,8,0.460074101048416,0.994476128971409
"914",28,26,4,161.2111178,138.7888822,269.5863132,32.0800528999998,130.797431,301.6663661,0,1,1.73231479999913,8,0.433583076200951,0.534402027922993
"915",28,26,4,30.4136867999998,269.5863132,301.6663661,0,32.0800528999998,301.6663661,1,1,1.73231479999913,8,0.106342822750633,0.100818951722042
"916",28,26,5,300,0,143.0210514,148.4739577,143.0210514,291.4950091,0,1,1.49523750000071,8,0.490646655809244,1.02917714072107
"917",28,26,5,156.9789486,143.0210514,223.8019543,67.6930547999996,80.7809029,291.4950091,0,1,1.49523750000071,8,0.277126195571628,0.538530484911826
"918",28,26,5,76.1980457,223.8019543,283.0337131,8.46129599999995,59.2317587999996,291.4950091,0,1,1.49523750000071,8,0.203199907205546,0.261404289340198
"919",28,26,5,16.9662869000003,283.0337131,291.4950091,0,8.46129599999995,291.4950091,1,1,1.49523750000071,8,0.0290272414135819,0.0582043821346524
"920",28,26,6,300,0,182.1540036,105.3959613,182.1540036,287.5499649,0,1,0.111562899999171,8,0.63346905176409,1.04329694529551
"921",28,26,6,117.8459964,182.1540036,287.5499649,0,105.3959613,287.5499649,0,1,0.111562899999171,8,0.36653094823591,0.409827893531417
"922",28,26,7,300,0,171.751426,124.9792675,171.751426,296.7306935,0,1,10.1053527000008,8,0.578812471248445,1.01101775640881
"923",28,26,7,128.248574,171.751426,222.484187,74.2465065000001,50.7327609999998,296.7306935,0,1,10.1053527000008,8,0.170972407342147,0.432205285160365
"924",28,26,7,77.5158130000004,222.484187,258.5432973,38.1873962,36.0591103000002,296.7306935,0,1,10.1053527000008,8,0.12152133597868,0.261232877818218
"925",28,26,7,41.4567027000003,258.5432973,296.7306935,0,38.1873962,296.7306935,1,1,10.1053527000008,8,0.128693785430728,0.139711541839538
"926",29,27,0,300,0,115.270574900002,183.846481200006,115.270574900002,299.117056100008,0,1,0.865513999999962,7,0.38536944834554,1.00295183401276
"927",29,27,0,184.729425099998,115.270574900002,222.891681400011,76.225374699997,107.621106500009,299.117056100008,0,1,0.865513999999962,7,0.359795953808888,0.617582385667218
"928",29,27,0,77.1083185999889,222.891681400011,299.117056100008,0,76.225374699997,299.117056100008,0,1,0.865513999999962,7,0.254834597845572,0.25778643185833
"929",29,27,1,300,0,164.1321667,132.30096159999,164.1321667,296.43312829999,0,1,8.12258919998987,7,0.553690363965995,1.01203263522018
"930",29,27,1,135.8678333,164.1321667,247.8147572,48.6183710999899,83.6825905000001,296.43312829999,0,1,8.12258919998987,7,0.282298375285887,0.458342271254183
"931",29,27,1,52.1852428,247.8147572,296.43312829999,0,48.6183710999899,296.43312829999,0,1,8.12258919998987,7,0.164011260748118,0.176043895968296
"932",29,27,2,300,0,94.5320300000099,189.1817657,94.5320300000099,283.71379570001,0,1,5.7452035,7,0.333195041738348,1.05740363897288
"933",29,27,2,205.46796999999,94.5320300000099,173.88507170001,109.828724,79.3530417000002,283.71379570001,0,1,5.7452035,7,0.279693983523824,0.724208597234537
"934",29,27,2,126.11492829999,173.88507170001,256.34907730001,27.3647184000001,82.4640055999998,283.71379570001,0,1,5.7452035,7,0.290659132019067,0.444514613710713
"935",29,27,2,43.6509226999901,256.34907730001,283.71379570001,0,27.3647184000001,283.71379570001,0,1,5.7452035,7,0.0964518427187613,0.153855481691645
"936",29,27,3,300,0,139.23561790001,140.8819657,139.23561790001,280.11758360001,0,1,2.54106009999987,7,0.497061327284721,1.07097882305161
"937",29,27,3,160.76438209999,139.23561790001,220.37075900001,59.7468246000001,81.1351411000001,280.11758360001,0,1,2.54106009999987,7,0.289646726411348,0.57391749576689
"938",29,27,3,79.6292409999901,220.37075900001,274.62248860002,5.49509499998999,54.2517296000101,280.11758360001,0,1,2.54106009999987,7,0.193674845051777,0.284270769355542
"939",29,27,3,25.37751139998,274.62248860002,280.11758360001,0,5.49509499998999,280.11758360001,1,1,2.54106009999987,7,0.0196171012521536,0.0905959243037647
"940",29,27,4,300,0,123.1844589,167.66746510001,123.1844589,290.85192400001,0,1,0.891630900009659,7,0.423529805840294,1.0314526920578
"941",29,27,4,176.8155411,123.1844589,223.05026180001,67.8016622,99.8658029000098,290.85192400001,0,1,0.891630900009659,7,0.343356170819095,0.607922886217504
"942",29,27,4,76.9497381999902,223.05026180001,285.4016001,5.45032390000961,62.3513382999904,290.85192400001,0,1,0.891630900009659,7,0.214374852476438,0.264566715398409
"943",29,27,4,14.5983998999998,285.4016001,290.85192400001,0,5.45032390000961,290.85192400001,1,1,0.891630900009659,7,0.0187391708641729,0.0501918629219702
"944",29,27,5,300,0,169.07119970001,147.3286764,169.07119970001,316.39987610001,0,0,NA,7,0.534359247494044,0.94816724866597
"945",29,27,5,130.92880029999,169.07119970001,264.81922760001,51.5806484999998,95.7480279000001,316.39987610001,0,0,NA,7,0.302617147263785,0.413808001171926
"946",29,27,5,35.18077239999,264.81922760001,316.39987610001,0,51.5806484999998,316.39987610001,1,0,NA,7,0.163023605242171,0.111190853908141
"947",29,27,6,300,0,101.57507980001,159.66347439998,101.57507980001,261.23855419999,0,1,1.83854539998993,7,0.388821168112305,1.14837567111299
"948",29,27,6,198.42492019999,101.57507980001,168.3695252,92.86902899999,66.7944453999903,261.23855419999,0,1,1.83854539998993,7,0.255683720209445,0.759554503000681
"949",29,27,6,131.6304748,168.3695252,213.00072759999,48.2378266000001,44.6312023999899,261.23855419999,0,1,1.83854539998993,7,0.170844623362226,0.503870782791236
"950",29,27,6,86.9992724000099,213.00072759999,261.23855419999,0,48.2378266000001,261.23855419999,0,1,1.83854539998993,7,0.184650488316023,0.33302615942901
"951",29,27,7,300,0,113.65856350001,182.3281531,113.65856350001,295.98671660001,0,1,9.54856010000003,7,0.383998865913992,1.0135589983432
"952",29,27,7,186.34143649999,113.65856350001,183.656487,112.33022960001,69.9979234999901,295.98671660001,0,1,9.54856010000003,7,0.236490084095847,0.629560132429211
"953",29,27,7,116.343513,183.656487,238.62295360001,57.3637630000003,54.9664666000099,295.98671660001,0,1,9.54856010000003,7,0.18570585609857,0.393070048333364
"954",29,27,7,61.3770463999899,238.62295360001,295.98671660001,0,57.3637630000003,295.98671660001,0,1,9.54856010000003,7,0.193805193891591,0.207364192234794
"955",30,28,0,300,0,38.141638700007,273.529695600009,38.141638700007,311.671334300016,0,1,11.687628000014,8,0.122377756637996,0.962552429384535
"956",30,28,0,261.858361299993,38.141638700007,112.274904600025,199.396429699991,74.1332659000179,311.671334300016,0,1,11.687628000014,8,0.237857183967573,0.840174672746539
"957",30,28,0,187.725095399975,112.274904600025,168.223028800014,143.448305500002,55.948124199989,311.671334300016,0,1,11.687628000014,8,0.17951000956069,0.602317488778966
"958",30,28,0,131.776971199986,168.223028800014,230.427991000005,81.243343300011,62.204962199991,311.671334300016,0,1,11.687628000014,8,0.199585124951248,0.422807479218275
"959",30,28,0,69.5720089999951,230.427991000005,277.723031300004,33.9483030000119,47.2950402999991,311.671334300016,0,1,11.687628000014,8,0.151746519795345,0.223222354267027
"960",30,28,0,22.276968699996,277.723031300004,311.671334300016,0,33.9483030000119,311.671334300016,0,1,11.687628000014,8,0.108923405087146,0.0714758344716814
"961",30,28,1,300,0,72.575960899994,199.758121299992,72.575960899994,272.334082199986,0,1,2.44943109998906,8,0.266496063635173,1.10158815810537
"962",30,28,1,227.424039100006,72.575960899994,141.420420299986,130.9136619,68.844459399992,272.334082199986,0,1,2.44943109998906,8,0.252794137420658,0.8350920944702
"963",30,28,1,158.579579700014,141.420420299986,208.885933199986,63.4481489999998,67.4655129,272.334082199986,0,1,2.44943109998906,8,0.247730700303818,0.582297957049542
"964",30,28,1,91.1140668000139,208.885933199986,272.334082199986,0,63.4481489999998,272.334082199986,0,1,2.44943109998906,8,0.23297909864035,0.334567256745724
"965",30,28,2,300,0,85.79773950001,200.5430156,85.79773950001,286.34075510001,0,1,2.83758659998887,8,0.299635095500267,1.04770276202987
"966",30,28,2,214.20226049999,85.79773950001,151.5271871,134.81356800001,65.72944759999,286.34075510001,0,1,2.83758659998887,8,0.229549745990691,0.748067666529606
"967",30,28,2,148.4728129,151.5271871,245.12806390002,41.2126911999901,93.6008768000199,286.34075510001,0,1,2.83758659998887,8,0.326886323839329,0.518517920538915
"968",30,28,2,54.8719360999801,245.12806390002,269.14275150001,17.1980036,24.0146875999901,286.34075510001,0,1,2.83758659998887,8,0.0838675150926473,0.191631596699586
"969",30,28,2,30.85724849999,269.14275150001,286.34075510001,0,17.1980036,286.34075510001,0,1,2.83758659998887,8,0.0600613195770656,0.107764081606939
"970",30,28,3,300,0,85.1123267999799,215.13319380002,85.1123267999799,300.2455206,0,1,10.601963000021,8,0.283475758871921,0.999182267234131
"971",30,28,3,214.88767320002,85.1123267999799,197.6774434,102.5680772,112.56511660002,300.2455206,0,1,10.601963000021,8,0.374910228052941,0.715706508362211
"972",30,28,3,102.3225566,197.6774434,259.66494739999,40.5805732000101,61.9875039999899,300.2455206,0,1,10.601963000021,8,0.206456049289649,0.340796280309269
"973",30,28,3,40.3350526000102,259.66494739999,300.2455206,0,40.5805732000101,300.2455206,0,1,10.601963000021,8,0.135157963785489,0.13434023101962
"974",30,28,4,300,0,49.6018293,224.43469759999,49.6018293,274.03652689999,0,1,2.59183449999864,8,0.181004444411537,1.09474457071004
"975",30,28,4,250.3981707,49.6018293,107.9612079,166.07531899999,58.3593785999999,274.03652689999,0,1,2.59183449999864,8,0.212962042907872,0.913740126298503
"976",30,28,4,192.0387921,107.9612079,150.52183439999,123.5146925,42.5606264999901,274.03652689999,0,1,2.59183449999864,8,0.155310049289607,0.700778083390631
"977",30,28,4,149.47816560001,150.52183439999,199.2023939,74.8341329999903,48.6805595000098,274.03652689999,0,1,2.59183449999864,8,0.177642594039209,0.545468034101024
"978",30,28,4,100.7976061,199.2023939,220.80038519999,53.2361417000002,21.5979912999901,274.03652689999,0,1,2.59183449999864,8,0.0788142790463561,0.367825440061815
